hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	in_omim	in_panelapp_uk
HGNC:3157	EDA	ectodysplasin A	protein-coding gene	gene with protein product	Approved	Xq13.1	Xq13.1	EDA1|XLHED|HED|XHED|ED1-A1|ED1-A2|EDA-A1|EDA-A2		ED1|EDA2|ODT1	ectodermal dysplasia 1, anhidrotic|oligodontia 1	Tumor necrosis factor superfamily|MicroRNA protein coding host genes	781|1691	2001-06-22	2004-08-12	2004-08-09	2023-01-20	1896	ENSG00000158813	OTTHUMG00000021764	uc004dxr.4	U59227	NM_001399		Q92838	8696334|18657636|16583127	True	True
HGNC:2895	EDAR	ectodysplasin A receptor	protein-coding gene	gene with protein product	Approved	2q13	02q13	ED5|EDA3|ED1R|EDA1R	ectodysplasin A1 receptor|Tumor necrosis factor receptor superfamily member EDAR	ED3|DL	ectodysplasin 1, anhidrotic receptor	Tumor necrosis factor receptor superfamily	782	1999-08-09		2004-08-09	2023-01-20	10913	ENSG00000135960	OTTHUMG00000130982	uc002teq.4	AF130988	NM_022336	CCDS2081	Q9UNE0	10431241|9375732|11039935	True	True
HGNC:14341	EDARADD	EDAR associated via death domain	protein-coding gene	gene with protein product	Approved	1q42.3-q43	01q42.3-q43	CR	Ectodysplasin-A receptor-associated adapter protein|crinkled		EDAR associated death domain			2002-02-08		2023-01-19	2023-01-20	128178	ENSG00000186197	OTTHUMG00000039954	uc001hxu.2	AY028914	NM_145861		Q8WWZ3	11780064|11882293|17354266	True	True
HGNC:16787	EDEM3	ER degradation enhancing alpha-mannosidase like protein 3	protein-coding gene	gene with protein product	Approved	1q25.3	01q25.3			C1orf22	chromosome 1 open reading frame 22|ER degradation enhancer, mannosidase alpha-like 3	Mannosidases alpha class 1	1193	2001-10-08	2006-03-31	2016-04-05	2023-01-20	80267	ENSG00000116406	OTTHUMG00000035387	uc010pok.3	AF288393	NM_025191		Q9BZQ6	15537790|15579471	True	True
HGNC:3176	EDN1	endothelin 1	protein-coding gene	gene with protein product	Approved	6p24.1	06p24.1	ET1				Endothelins	1908	1989-04-06			2023-01-20	1906	ENSG00000078401	OTTHUMG00000014266	uc003nae.5	S56805	NM_001955	CCDS4522	P05305		True	True
HGNC:3178	EDN3	endothelin 3	protein-coding gene	gene with protein product	Approved	20q13.32	20q13.32	ET3				Endothelins	1908	1989-09-06			2023-01-20	1908	ENSG00000124205	OTTHUMG00000032867	uc002yaq.4	X52001	NM_000114		P14138		True	True
HGNC:3179	EDNRA	endothelin receptor type A	protein-coding gene	gene with protein product	Approved	4q31.22-q31.23	04q31.22-q31.23	ET-A|ETA-R|hET-AR				Endothelin receptors	225	1992-02-13			2023-03-15	1909	ENSG00000151617	OTTHUMG00000161354	uc003iky.4	D90348	NM_001166055		P25101	1659806	True	True
HGNC:3180	EDNRB	endothelin receptor type B	protein-coding gene	gene with protein product	Approved	13q22.3	13q22.3	ETB		HSCR2|HSCR		Endothelin receptors	225	1992-02-13			2023-01-20	1910	ENSG00000136160	OTTHUMG00000017111	uc001vko.3	L06623	NM_000115	CCDS9461|CCDS45059|CCDS55902	P24530	1659806|9556633	True	True
HGNC:3188	EED	embryonic ectoderm development	protein-coding gene	gene with protein product	Approved	11q14.2	11q14.2	WAIT-1|HEED	WD protein associating with integrin cytoplasmic tails 1			WD repeat domain containing|Polycomb repressive complex 2|MicroRNA protein coding host genes	362|1347|1691	1998-12-09			2023-03-15	8726	ENSG00000074266	OTTHUMG00000167209	uc001pbp.4	AF078933	NM_003797		O75530	9765275|9806832	True	True
HGNC:3192	EEF1A2	eukaryotic translation elongation factor 1 alpha 2	protein-coding gene	gene with protein product	Approved	20q13.33	20q13.33	EEF1AL|HS1		STNL|STN	statin-like|statin			1995-08-15			2023-01-20	1917	ENSG00000101210	OTTHUMG00000033076	uc002yfe.3	AF163763	NM_001958	CCDS13522	Q05639	8354261|8812466	True	True
HGNC:3211	EEF1D	eukaryotic translation elongation factor 1 delta	protein-coding gene	gene with protein product	Approved	8q24.3	08q24.3	EF-1D|FLJ20897			eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)			1994-05-16		2016-01-18	2023-03-15	1936	ENSG00000104529	OTTHUMG00000165191	uc064rak.1	AK024550	NM_032378		P29692	8334168	True	False
HGNC:3214	EEF2	eukaryotic translation elongation factor 2	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3	EEF-2	polypeptidyl-tRNA translocase	EF2		Small nucleolar RNA protein coding host genes	1835	1991-03-11			2023-01-20	1938	ENSG00000167658	OTTHUMG00000181790	uc002lze.4	Z11692	NM_001961	CCDS12117	P13639	2610926|6427766	False	True
HGNC:24614	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific	protein-coding gene	gene with protein product	Approved	3q21.3	03q21.3	SELB|EFSEC	elongation factor for selenoprotein translation|selenocysteine (Sec)-specific eukaryotic elongation factor					2005-04-08		2016-05-23	2023-01-20	60678	ENSG00000132394	OTTHUMG00000159659	uc003eki.4		NM_021937	CCDS33849	P57772	10970870|15229221	True	False
HGNC:3218	EFEMP1	EGF containing fibulin extracellular matrix protein 1	protein-coding gene	gene with protein product	Approved	2p16.1	02p16.1	S1-5|FBLN3|MTLV	fibulin 3	DHRD|FBNL	fibrillin-like|EGF-containing fibulin-like extracellular matrix protein 1|EGF containing fibulin like extracellular matrix protein 1	Fibulins	556	1996-04-30		2017-10-12	2023-03-15	2202	ENSG00000115380	OTTHUMG00000129343	uc002rzj.4	U03877	NM_001039348	CCDS1857	Q12805	8812496|7799918	True	True
HGNC:3219	EFEMP2	EGF containing fibulin extracellular matrix protein 2	protein-coding gene	gene with protein product	Approved	11q13.1	11q13.1	FBLN4|UPH1	fibulin 4		EGF-containing fibulin-like extracellular matrix protein 2|EGF containing fibulin like extracellular matrix protein 2	Fibulins	556	2000-03-01		2017-10-12	2023-01-20	30008	ENSG00000172638	OTTHUMG00000166664	uc001ofy.5	AF109121	NM_016938	CCDS8116	O95967	10601734|10982184	True	True
HGNC:25789	EFL1	elongation factor like GTPase 1	protein-coding gene	gene with protein product	Approved	15q25.2	15q25.2	FLJ13119|FAM42A|HsT19294|RIA1	ribosome assembly 1 homolog (yeast)	EFTUD1	elongation factor Tu GTP binding domain containing 1	Ribosomal biogenesis factors	1729	2004-07-01	2016-01-05	2016-01-05	2023-01-20	79631	ENSG00000140598	OTTHUMG00000172573	uc002bgt.2	AK056656	NM_024580	CCDS42070|CCDS42071	Q7Z2Z2	14702039|21536732	True	True
HGNC:3226	EFNB1	ephrin B1	protein-coding gene	gene with protein product	Approved	Xq13.1	Xq13.1	LERK2|Elk-L	EPH-related receptor tyrosine kinase ligand 2	EPLG2|CFNS	craniofrontonasal syndrome (craniofrontonasal dysplasia)|ephrin-B1	Ephrins	546	1995-01-17		2016-04-05	2023-01-20	1947	ENSG00000090776	OTTHUMG00000021751	uc004dxd.5	U09303	NM_004429	CCDS14391	P98172	7774950|16526919	True	True
HGNC:30858	EFTUD2	elongation factor Tu GTP binding domain containing 2	protein-coding gene	gene with protein product	Approved	17q21.31	17q21.31	U5-116KD|Snrp116|Snu114|SNRNP116	U5 snRNP specific protein, 116 kD|116 kDa U5 small nuclear ribonucleoprotein component			U5 small nuclear ribonucleoprotein|Spliceosomal Bact complex|Spliceosomal C complex|Spliceosomal P complex	1503|1508|1510|1516	2005-07-26			2023-01-20	9343	ENSG00000108883	OTTHUMG00000179865	uc002ihn.3	D21163	NM_004247	CCDS11489|CCDS45707|CCDS59295	Q15029	9233818	True	True
HGNC:3236	EGFR	epidermal growth factor receptor	protein-coding gene	gene with protein product	Approved	7p11.2	07p11.2	ERBB1|ERRP	erythroblastic leukemia viral (v-erb-b) oncogene homolog (avian)|erb-b2 receptor tyrosine kinase 1	ERBB	epidermal growth factor receptor (avian erythroblastic leukemia viral (v-erb-b) oncogene homolog)	Erb-b2 receptor tyrosine kinases	1096	1986-01-01		2010-06-25	2023-03-15	1956	ENSG00000146648	OTTHUMG00000023661	uc003tqk.4		NM_005228		P00533	1505215	True	True
HGNC:1232	EGLN1	egl-9 family hypoxia inducible factor 1	protein-coding gene	gene with protein product	Approved	1q42.2	01q42.2	SM-20|PHD2|ZMYND6|HIFPH2	HIF prolyl hydroxylase 2	C1orf12	EGL nine (C.elegans) homolog 1|egl nine homolog 1 (C. elegans)|egl-9 family hypoxia-inducible factor 1	Zinc fingers MYND-type	87	2000-06-16	2001-08-24	2016-04-05	2023-01-20	54583	ENSG00000135766	OTTHUMG00000038027	uc001huv.2	AJ310543	NM_022051	CCDS1595	Q9GZT9	11056053	True	True
HGNC:3239	EGR2	early growth response 2	protein-coding gene	gene with protein product	Approved	10q21.3	10q21.3		Krox-20 homolog, Drosophila	KROX20	early growth response 2 (Krox-20 homolog, Drosophila)	Zinc fingers C2H2-type	28	1988-08-31		2009-04-23	2023-01-20	1959	ENSG00000122877	OTTHUMG00000018308	uc009xph.4	BC035625	NM_000399		P11161		True	True
HGNC:30682	EHBP1L1	EH domain binding protein 1 like 1	protein-coding gene	gene with protein product	Approved	11q13.1	11q13.1	DKFZp762C186|TANGERIN				NT-C2 domain containing|Bivalent Mical/EHBP Rab binding domain containing	1537|1816	2004-08-26		2015-11-10	2024-01-31	254102	ENSG00000173442	OTTHUMG00000166520	uc001oeo.5	AL834433	NM_001099409	CCDS44649	Q8N3D4	26833786|36754282	False	True
HGNC:24650	EHMT1	euchromatic histone lysine methyltransferase 1	protein-coding gene	gene with protein product	Approved	9q34.3	09q34.3	Eu-HMTase1|FLJ12879|KIAA1876|bA188C12.1|KMT1D|FLJ40292|GLP		EHMT1-IT1	euchromatic histone methyltransferase 1|EHMT1 intronic transcript 1	Ankyrin repeat domain containing|SET domain containing|Histone lysine methyltransferases	403|1399|3410	2004-06-01		2016-05-04	2024-11-07	79813	ENSG00000181090	OTTHUMG00000020995	uc011mfc.3	AY083210	NM_024757		Q9H9B1	11347906|12004135|17962312	True	True
HGNC:9437	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2	protein-coding gene	gene with protein product	Approved	2p22.2	02p22.2	PKR|PPP1R83	protein phosphatase 1, regulatory subunit 83|Protein Kinase RNA-activated|protein kinase RNA-regulated|Protein Kinase R	PRKR	protein kinase, interferon-inducible double stranded RNA dependent	Protein phosphatase 1 regulatory subunits|Eukaryotic translation initiation factor 2 alpha kinases	694|2124	1992-12-04	2005-01-19	2015-11-27	2023-01-20	5610	ENSG00000055332	OTTHUMG00000100962	uc010fac.4	BC057805	NM_002759	CCDS1786|CCDS46259	P19525	1351683|32197074	True	True
HGNC:3255	EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3	protein-coding gene	gene with protein product	Approved	2p11.2	02p11.2	PEK|PERK	PRKR-like endoplasmic reticulum kinase|pancreatic eIF-2alpha kinase|PKR-like ER kinase			Eukaryotic translation initiation factor 2 alpha kinases	2124	1999-06-14		2015-11-27	2023-03-15	9451	ENSG00000172071	OTTHUMG00000155046	uc002stc.5	AF110146	NM_004836	CCDS33241	Q9NZJ5	10026192|10575235|20202148	True	True
HGNC:19687	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4	protein-coding gene	gene with protein product	Approved	15q15.1	15q15.1	GCN2|KIAA1338	eIF-2-alpha kinase			Eukaryotic translation initiation factor 2 alpha kinases	2124	2002-11-11			2023-01-20	440275	ENSG00000128829	OTTHUMG00000172403	uc001zkm.2	AB037759	NM_001013703	CCDS42016	Q9P2K8	10504407|24292273	True	True
HGNC:3257	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha	protein-coding gene	gene with protein product	Approved	12q24.31	12q24.31	EIF-2Balpha|EIF-2B|EIF2BA|EIF2Balpha		EIF2B	eukaryotic translation initiation factor 2B, subunit 1 (alpha, 26kD)|eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa			1991-03-04		2015-11-16	2023-01-20	1967	ENSG00000111361	OTTHUMG00000168696	uc001ufm.4	X95648	NM_001414	CCDS31924	Q14232	15776425	True	True
HGNC:3258	EIF2B2	eukaryotic translation initiation factor 2B subunit beta	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	EIF2B|EIF-2Bbeta|EIF2Bbeta			eukaryotic translation initiation factor 2B, subunit 2 (beta, 39kD)|eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa			1998-10-16		2015-11-16	2023-01-20	8892	ENSG00000119718	OTTHUMG00000171764	uc001xrc.3		NM_014239	CCDS9836	P49770	8887689	True	True
HGNC:3259	EIF2B3	eukaryotic translation initiation factor 2B subunit gamma	protein-coding gene	gene with protein product	Approved	1p34.1	01p34.1	EIF2Bgamma|EIF-2B			eukaryotic translation initiation factor 2B, subunit 3 (gamma, 58kD)|eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa			1998-10-16		2015-11-16	2023-01-20	8891	ENSG00000070785	OTTHUMG00000008585	uc001cmt.4	AF257077	NM_020365		Q9NR50	10900014	True	True
HGNC:3260	EIF2B4	eukaryotic translation initiation factor 2B subunit delta	protein-coding gene	gene with protein product	Approved	2p23.3	02p23.3	EIF2Bdelta|EIF-2B|DKFZP586J0119|EIF2B			eukaryotic translation initiation factor 2B, subunit 4 (delta, 67kD)|eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa			1998-10-16		2015-11-16	2024-01-15	8890	ENSG00000115211	OTTHUMG00000151927	uc002rkb.4	AJ011306	NM_001034116		Q9UI10	8929216|7982969	True	True
HGNC:3261	EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon	protein-coding gene	gene with protein product	Approved	3q27.1	03q27.1	EIF2Bepsilon|EIF-2B			eukaryotic translation initiation factor 2B, subunit 5 (epsilon, 82kD)|eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa			1998-10-16		2015-11-16	2023-01-20	8893	ENSG00000145191	OTTHUMG00000156840	uc003fmp.4	U23028	NM_003907	CCDS3252	Q13144	8688466	True	True
HGNC:3267	EIF2S3	eukaryotic translation initiation factor 2 subunit gamma	protein-coding gene	gene with protein product	Approved	Xp22.11	Xp22.11	EIF2gamma|EIF2	eukaryotic translation initiation factor 2G	EIF2G	eukaryotic translation initiation factor 2, subunit 3 (gamma, 52kD)|eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa			1994-09-06		2015-11-16	2023-01-20	1968	ENSG00000130741	OTTHUMG00000021262	uc004dbc.5	L19161	NM_001415	CCDS14210	P41091	8106381|9736774	True	True
HGNC:3275	EIF3F	eukaryotic translation initiation factor 3 subunit F	protein-coding gene	gene with protein product	Approved	11p15.4	11p15.4	eIF3-epsilon|eIF3-p47		EIF3S5	eukaryotic translation initiation factor 3, subunit 5 epsilon, 47kDa|eukaryotic translation initiation factor 3, subunit F	JAMM/MPN+ metallopeptidase family|Eukaryotic translation initiation factor 3	999|1121	1998-11-26	2007-07-27	2015-12-04	2023-01-20	8665	ENSG00000175390	OTTHUMG00000165675	uc001mfw.5	U94855|AK093511	NM_003754	CCDS7785	O00303	9341143	True	True
HGNC:3284	EIF4A2	eukaryotic translation initiation factor 4A2	protein-coding gene	gene with protein product	Approved	3q27.3	03q27.3	DDX2B|EIF4A|BM-010		EIF4F	eukaryotic translation initiation factor 4A, isoform 2	DEAD-box helicases|MicroRNA protein coding host genes|Small nucleolar RNA protein coding host genes	499|1691|1835	1995-05-10		2010-02-10	2023-01-20	1974	ENSG00000156976	OTTHUMG00000156564	uc003fqs.4	D30655	NM_001967	CCDS3282	Q14240	8521730	True	True
HGNC:18683	EIF4A3	eukaryotic translation initiation factor 4A3	protein-coding gene	gene with protein product	Approved	17q25.3	17q25.3	KIAA0111|EIF4AIII|Fal1		DDX48	DEAD (Asp-Glu-Ala-Asp) box polypeptide 48|eukaryotic translation initiation factor 4A, isoform 3	DEAD-box helicases|Exon junction complex|SSU processome|Spliceosomal Bact complex|Spliceosomal P complex	499|1238|1484|1508|1516	2003-06-13	2006-11-27	2010-02-10	2023-01-20	9775	ENSG00000141543	OTTHUMG00000177538	uc002jxs.3	BC004386	NM_014740		P38919	10623621|14730019	True	True
HGNC:3300	EIF5A	eukaryotic translation initiation factor 5A	protein-coding gene	gene with protein product	Approved	17p13.1	17p13.1	EIF5A1|EIF-5A|MGC99547|MGC104255						1991-03-04			2023-01-20	1984	ENSG00000132507	OTTHUMG00000102197	uc010vtv.3		NM_001970		P63241	7759117	True	True
HGNC:14198	ELAC2	elaC ribonuclease Z 2	protein-coding gene	gene with protein product	Approved	17p12	17p12	FLJ10530|HPC2	tRNase Z (long form)		elaC (E. coli) homolog 2|elaC homolog 2 (E. coli)	MBL fold containing DNA/RNA interacting subfamily|Endoribonucleases	1615|1687	2000-12-14		2013-05-24	2023-01-20	60528	ENSG00000006744	OTTHUMG00000058764	uc002gnz.5	AF304370	NM_001165962		Q9BQ52	10986046|16636667|21559454	True	True
HGNC:3309	ELANE	elastase, neutrophil expressed	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3	NE|HNE|HLE|PMN-E	neutrophil elastase|leukocyte elastase|medullasin|PMN Elastase|polymorphonuclear leukocyte elastase	ELA2	elastase 2, neutrophil	Granule associated serine proteases of immune defence|Complement system regulators and receptors	1636|1639	1989-09-08	2009-05-05	2009-05-05	2023-01-20	1991	ENSG00000197561	OTTHUMG00000181839	uc002lqb.4		NM_001972	CCDS12045	P08246	2902087	True	True
HGNC:3319	ELF4	E74 like ETS transcription factor 4	protein-coding gene	gene with protein product	Approved	Xq26.1	Xq26.1	MEF|ELFR			E74-like factor 4 (ets domain transcription factor)	ETS transcription factor family	534	1996-10-11		2016-02-25	2023-01-20	2000	ENSG00000102034	OTTHUMG00000022390	uc004eve.5	U32645	NM_001421	CCDS14617	Q99607	8895518	True	True
HGNC:17233	ELMO2	engulfment and cell motility 2	protein-coding gene	gene with protein product	Approved	20q13.12	20q13.12	CED12|ELMO-2|CED-12|KIAA1834|FLJ11656			engulfment and cell motility 2 (ced-12 homolog, C. elegans)	Engulfment and cell motility proteins	543	2001-12-13		2006-01-20	2023-01-20	63916	ENSG00000062598	OTTHUMG00000033070	uc002xru.2	AF398886	NM_022086	CCDS13398|CCDS82623	Q96JJ3	11595183	True	True
HGNC:3327	ELN	elastin	protein-coding gene	gene with protein product	Approved	7q11.23	07q11.23	WBS|WS|SVAS	tropoelastin|supravalvular aortic stenosis|Williams-Beuren syndrome					1986-01-01		2008-08-01	2023-01-20	2006	ENSG00000049540	OTTHUMG00000150229	uc003tzn.5		NM_000501		P15502	8096434	True	True
HGNC:14418	ELOVL1	ELOVL fatty acid elongase 1	protein-coding gene	gene with protein product	Approved	1p34.2	01p34.2	Ssc1			elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1	MicroRNA protein coding host genes	1691	2001-01-18		2011-05-25	2023-01-20	64834	ENSG00000066322	OTTHUMG00000007422	uc001cjb.5	AK001653	NM_022821		Q9BW60		True	True
HGNC:14415	ELOVL4	ELOVL fatty acid elongase 4	protein-coding gene	gene with protein product	Approved	6q14.1	06q14.1	CT118	cancer/testis antigen 118	STGD2|STGD3|SCA34	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4|spinocerebellar ataxia 34			2001-01-18		2011-05-25	2023-01-20	6785	ENSG00000118402	OTTHUMG00000015087	uc003pja.5	AF277094	NM_022726	CCDS4992	Q9GZR5	11138005|24566826	True	True
HGNC:21308	ELOVL5	ELOVL fatty acid elongase 5	protein-coding gene	gene with protein product	Approved	6p12.1	06p12.1	HELO1|dJ483K16.1		SCA38	ELOVL family member 5, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)|spinocerebellar ataxia 38			2003-06-12		2011-05-25	2023-01-20	60481	ENSG00000012660	OTTHUMG00000016249	uc003pbr.3	AF052129	NM_021814		Q9NYP7	10970790|25065913	True	False
HGNC:5959	ELP1	elongator acetyltransferase complex subunit 1	protein-coding gene	gene with protein product	Approved	9q31.3	09q31.3	IKAP|TOT1|IKI3		DYS|IKBKAP	dysautonomia (Riley-Day syndrome, hereditary sensory autonomic neuropathy type III)|inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein|elongator complex protein 1	Elongator acetyltransferase complex 	539	1998-09-30	2017-05-04	2020-09-23	2023-01-20	8518	ENSG00000070061	OTTHUMG00000020465	uc004bdm.5	AF044195	NM_001318360		O95163	9751059|11179008	True	True
HGNC:18248	ELP2	elongator acetyltransferase complex subunit 2	protein-coding gene	gene with protein product	Approved	18q12.2	18q12.2	FLJ10879|StIP		STATIP1	signal transducer and activator of transcription 3 interacting protein 1|elongation protein 2 homolog (S. cerevisiae)	WD repeat domain containing|Elongator acetyltransferase complex 	362|539	2003-03-20	2007-04-20	2012-08-08	2023-01-20	55250	ENSG00000134759	OTTHUMG00000132589	uc002kzk.4	AK001741	NM_018255		Q6IA86	11714725|10954736	True	True
HGNC:28957	EMC1	ER membrane protein complex subunit 1	protein-coding gene	gene with protein product	Approved	1p36.13	01p36.13			KIAA0090	KIAA0090	ER membrane protein complex subunits	1911	2005-04-05	2012-05-23	2012-05-23	2023-01-20	23065	ENSG00000127463	OTTHUMG00000002497	uc001bbo.5		NM_015047		Q8N766	22119785	True	True
HGNC:27609	EMC10	ER membrane protein complex subunit 10	protein-coding gene	gene with protein product	Approved	19q13.33	19q13.33	INM02|HSS1|HSM1	hematopoietic signal peptide-containing secreted 1|hematopoietic signal peptide-containing membrane domain-containing 1	C19orf63	chromosome 19 open reading frame 63	ER membrane protein complex subunits	1911	2007-07-17	2012-05-30	2012-05-30	2023-01-20	284361	ENSG00000161671	OTTHUMG00000183042	uc002psl.5	BC062607	NM_175063		Q5UCC4	12975309|22119785	True	True
